EmployeeID;Attrition;Age;DistanceFromHome;MonthlyIncome;NumCompaniesWorked;PercentSalaryHike;TotalWorkingYears;TrainingTimesLastYear;YearsAtCompany;YearsSinceLastPromotion;YearsWithCurrManager;EnvironmentSatisfaction;JobSatisfaction;WorkLifeBalance;AverageDailyHours;BusinessTravel_NonTravel;BusinessTravel_Frequently;MS_Divorced;MS_Married
1989;1;24;8;34640;1;20;2;3;2;0;2;4;4;3;7;0;1;0;0
1990;0;24;1;57750;1;18;1;2;1;1;0;3;1;2;5;0;0;0;0
1991;0;46;12;89430;8;12;19;5;16;1;7;4;1;3;9;0;0;1;0
1992;0;51;23;177790;8;20;18;2;10;2;7;1;3;4;7;0;0;0;1
1993;0;28;19;52380;1;17;10;4;10;1;9;2;1;2;6;1;0;0;0
1994;0;26;5;46820;1;11;6;3;5;1;3;1;1;3;6;0;0;0;1
1995;0;30;8;177790;0;14;7;5;6;0;2;3;1;2;5;0;0;0;1
1996;0;41;1;52570;1;14;10;2;10;0;8;2;3;3;6;0;0;0;1
1997;0;38;5;63490;3;11;20;3;19;1;9;3;3;2;6;0;0;0;1
1998;0;40;1;48690;4;12;14;2;11;9;1;1;4;3;6;0;0;0;1
1999;0;27;11;99850;1;14;3;3;3;1;2;1;3;3;6;1;0;0;1
2000;0;54;23;36970;3;13;23;1;3;1;2;4;2;3;5;0;1;0;1
2001;0;28;1;74570;3;11;10;1;8;1;7;3;3;4;5;0;0;0;0
2002;0;44;18;21190;8;15;24;3;20;3;6;2;1;3;5;0;0;0;1
2003;1;33;23;39830;4;12;9;3;3;1;2;4;4;3;5;0;0;1;0
2004;0;35;7;61180;0;21;9;3;8;4;7;4;1;3;8;0;0;0;0
2005;0;33;1;62140;1;19;14;3;13;3;8;1;3;3;6;0;1;0;0
2006;0;28;1;63470;1;15;4;2;4;2;2;1;3;2;5;0;0;1;0
2007;0;34;26;115100;0;14;7;5;6;0;4;1;4;2;5;0;1;0;0
2008;1;37;7;71430;2;21;8;5;1;0;0;4;4;3;9;0;0;1;0
2009;1;25;25;82680;1;12;7;3;7;5;6;4;4;4;9;0;0;0;1
2010;0;26;8;80950;1;15;1;3;1;0;0;1;3;2;6;0;0;1;0
2011;0;33;8;29040;4;13;5;2;2;2;2;1;2;3;9;0;0;0;0
2012;0;42;11;60320;0;14;23;2;20;9;7;4;1;3;5;0;0;0;1
2013;0;28;7;29760;1;14;1;3;1;0;0;1;2;3;5;0;1;1;0
2014;0;50;1;159920;3;14;5;3;1;0;0;4;3;3;9;0;1;0;0
2015;0;33;9;46490;0;12;4;2;3;0;2;4;2;3;6;0;1;0;1
2016;0;34;1;26960;3;22;6;3;1;0;0;3;4;3;6;1;0;0;1
2017;0;48;2;23700;2;11;27;3;5;2;1;1;4;3;5;1;0;0;0
2018;0;45;1;125040;1;12;15;2;15;4;10;2;3;3;5;1;0;0;1
2019;0;52;1;59740;7;18;18;5;8;4;0;2;2;3;6;0;0;0;0
2020;0;38;6;47360;0;11;9;3;8;2;7;3;3;3;9;0;0;1;0
2021;0;29;8;52960;4;14;11;3;7;1;7;3;4;3;5;0;0;1;0
2022;0;28;1;67810;0;15;10;2;9;1;7;4;2;2;5;0;0;1;0
2023;0;46;6;21740;3;11;23;3;12;4;9;1;3;3;5;0;0;0;1
2024;0;38;7;66530;7;20;10;2;1;0;0;4;2;3;6;0;0;0;0
2025;0;43;5;96990;8;19;18;3;8;0;1;3;1;3;6;0;1;0;1
2026;0;39;1;67550;7;14;21;2;18;9;5;1;4;3;5;0;1;1;0
2027;0;40;1;22130;1;17;21;4;20;4;9;3;3;4;5;0;0;0;0
2028;0;24;1;26100;1;11;2;3;2;2;2;4;2;4;8;0;0;0;0
2029;0;39;6;28510;8;15;9;2;5;0;3;3;2;2;5;1;0;0;0
2030;0;36;1;34520;2;13;18;4;11;0;9;1;4;3;6;1;0;0;0
2031;0;31;7;52580;0;14;3;5;2;2;2;3;4;3;5;0;1;0;1
2032;0;28;2;93550;0;11;6;4;5;0;4;1;2;1;6;0;0;0;1
2033;0;35;9;104960;1;13;5;2;5;0;2;4;4;3;5;0;1;1;0
2034;0;49;2;63800;6;22;22;1;9;2;3;4;2;3;6;0;0;0;1
2035;0;34;9;26570;2;13;5;3;3;0;2;4;3;2;6;0;1;0;0
2036;0;29;1;27160;0;18;8;2;7;1;1;4;2;2;6;0;1;1;0
2037;0;42;21;22010;4;12;16;3;1;0;0;2;4;3;6;0;0;0;0
2038;1;29;4;65400;1;22;10;2;10;1;2;2;4;2;9;0;0;0;1
2039;0;38;1;38160;1;13;7;2;7;5;0;3;3;4;5;0;0;0;1
2040;0;28;6;52530;1;15;3;2;3;0;2;3;3;3;9;0;1;1;0
2041;0;24;2;109650;1;18;1;5;1;0;0;3;3;3;5;1;0;0;0
2042;0;33;3;49360;0;14;6;2;5;0;3;1;1;3;8;0;0;0;0
2043;0;41;4;25430;3;12;6;3;1;0;0;2;4;3;6;0;0;0;1
2044;0;31;10;53040;1;17;2;3;2;2;2;3;3;2;6;0;1;0;1
2045;1;37;23;166590;7;16;9;2;6;1;3;3;4;3;7;0;0;1;0
2046;0;27;6;42600;1;11;4;2;4;2;2;4;3;3;6;0;0;0;1
2047;0;34;1;24760;1;19;6;2;6;1;3;2;3;2;6;0;0;0;1
2048;0;35;6;31020;1;13;6;3;5;1;4;3;3;1;5;0;0;0;0
2049;0;29;6;22440;1;12;11;5;11;3;10;4;1;1;5;0;0;0;1
2050;0;40;2;75960;8;11;20;1;18;2;10;2;3;2;5;0;1;0;0
2051;0;42;2;22850;0;16;22;3;20;9;10;3;1;2;7;0;1;0;0
2052;0;42;1;30340;7;21;9;3;6;1;5;2;1;4;6;0;0;0;0
2053;0;35;5;57150;6;22;10;1;8;1;7;4;3;3;5;0;0;0;1
2054;0;24;7;25760;8;17;6;3;4;1;2;4;2;3;6;0;0;0;0
2055;1;28;15;41970;1;13;1;3;1;0;0;3;4;2;8;0;0;0;1
2056;0;26;1;143360;1;21;8;3;8;0;7;1;4;3;6;0;0;0;1
2057;0;30;7;34480;1;11;10;3;10;1;4;3;3;3;6;0;0;0;1
2058;1;40;26;177790;3;20;16;2;1;0;0;3;4;1;9;0;1;0;1
2059;0;35;18;65380;2;16;15;3;7;6;4;3;2;4;5;0;0;1;0
2060;0;34;6;43060;0;11;14;2;13;4;9;4;1;3;6;0;1;0;0
2061;0;35;3;22580;1;11;2;2;2;2;2;4;4;4;6;0;1;0;1
2062;0;43;5;45220;8;15;7;3;4;1;3;1;3;2;6;0;0;0;0
2063;0;32;11;44870;1;11;1;5;1;0;0;3;1;3;5;1;0;1;0
2064;0;54;3;44490;4;15;28;3;5;4;2;4;1;3;5;0;0;1;0
2065;1;29;26;22180;1;22;10;1;10;0;8;2;4;3;6;0;0;0;1
2066;0;24;23;177790;1;12;1;2;1;0;0;3;1;3;6;0;0;0;0
2067;0;45;22;132120;4;13;7;4;3;0;2;1;3;2;7;0;0;0;1
2068;0;37;14;65770;1;13;14;1;14;3;10;4;4;2;5;0;0;0;1
2069;0;24;6;83920;1;17;2;5;2;1;2;1;3;2;5;0;0;0;0
2070;0;44;6;45580;1;13;6;2;6;0;2;3;3;3;9;0;0;0;0
2071;0;53;6;40310;3;12;26;3;7;4;7;4;3;3;5;0;0;1;0
2072;1;29;23;79690;0;14;6;3;5;1;3;2;4;2;7;0;0;0;1
2073;1;24;22;26540;0;22;1;5;1;0;0;3;4;3;8;0;1;0;1
2074;0;46;2;165550;8;14;28;4;20;9;9;3;1;3;5;0;0;0;1
2075;0;44;20;45560;2;13;6;4;1;0;0;4;3;3;5;1;0;0;0
2076;0;33;26;60910;1;15;5;5;5;1;4;2;3;3;6;0;0;0;1
2077;0;41;12;177790;6;16;5;2;1;0;0;1;1;1;6;1;0;1;0
2078;0;30;20;48100;8;18;8;3;4;0;3;3;1;3;6;0;0;1;0
2079;0;40;9;45230;5;16;5;5;1;0;0;2;2;3;5;0;1;0;1
2080;0;50;25;32020;2;22;28;2;2;2;2;4;1;3;6;0;1;0;1
2081;0;28;6;23510;1;16;6;4;6;3;3;4;1;3;6;0;0;0;1
2082;0;46;8;20976;5;21;25;2;4;0;3;4;2;3;6;0;0;0;1
2083;0;35;4;177790;3;20;15;3;7;1;7;3;1;3;7;0;0;0;1
2084;0;24;26;28860;1;19;1;5;1;0;0;4;2;1;5;0;0;0;1
2085;0;33;9;20976;1;14;10;5;10;0;1;2;3;2;5;0;1;0;1
2086;0;36;9;119350;1;11;7;5;7;1;7;3;3;3;5;0;0;1;0
2087;0;30;26;25460;1;14;10;2;10;8;9;3;3;2;5;0;0;1;0
2088;0;44;3;25640;1;12;20;3;20;9;10;4;4;3;6;0;0;0;0
2089;0;24;18;84120;1;13;2;2;2;2;2;3;4;3;5;0;0;0;0
2090;0;46;9;141180;2;22;12;3;6;1;4;4;4;2;5;0;0;1;0
2091;0;42;5;170460;7;11;10;3;4;0;3;4;1;4;6;1;0;0;1
2092;0;54;2;25640;0;14;12;3;11;1;9;2;4;3;7;0;0;1;0
2093;0;32;10;102660;1;11;2;3;2;2;2;3;2;3;6;0;1;0;1
2094;0;32;9;50700;4;12;10;5;8;0;7;4;3;3;7;0;1;0;0
2095;0;36;3;177790;2;18;17;2;7;7;7;3;1;3;6;0;0;1;0
2096;1;33;26;42300;0;12;15;1;14;4;10;1;4;3;5;0;0;0;1
2097;0;40;1;37800;7;12;7;2;5;1;3;2;2;4;6;0;0;1;0
2098;0;25;6;27680;0;22;5;1;4;1;1;3;4;3;6;0;0;0;0
2099;0;30;9;90710;0;19;12;2;11;5;7;4;2;3;8;0;0;0;1
2100;0;42;8;106480;3;13;20;1;1;0;0;1;1;3;8;0;1;0;1
2101;1;35;1;136100;4;22;16;4;13;4;10;3;4;2;8;1;0;0;1
2102;0;27;7;34080;1;22;9;2;9;6;8;1;1;2;7;0;0;0;1
2103;0;54;9;29830;7;14;28;2;5;1;4;4;3;1;5;0;1;1;0
2104;0;44;4;76320;1;21;10;3;10;7;7;1;4;3;5;0;0;0;1
2105;0;24;2;98240;1;18;1;2;1;0;0;1;2;4;7;1;0;0;0
2106;0;29;19;99500;1;20;3;3;3;1;2;1;4;3;6;0;0;1;0
2107;0;54;9;20976;3;19;28;2;10;0;9;4;4;3;6;0;0;0;1
2108;0;31;21;99800;1;12;6;1;6;0;1;3;1;2;7;0;0;0;1
2109;0;31;24;38940;1;12;10;3;10;1;8;3;1;3;6;0;0;0;0
2110;0;54;3;40510;5;16;13;3;6;0;5;3;4;3;6;0;0;0;0
2111;0;43;11;168350;3;17;25;3;8;0;7;3;4;3;5;0;0;0;1
2112;0;49;14;62300;2;14;23;2;1;0;0;1;3;4;5;0;0;0;1
2113;0;36;5;47170;1;19;12;3;11;0;7;3;2;2;5;0;1;0;1
2114;0;48;1;132370;5;13;7;2;1;0;0;4;2;2;5;0;0;0;0
2115;0;27;6;37550;1;19;5;2;5;0;3;1;3;3;6;0;0;1;0
2116;1;29;17;65820;1;19;6;3;6;1;0;3;4;3;7;0;0;1;0
2117;0;48;1;74060;6;14;25;2;1;0;0;4;4;4;5;0;0;0;0
2118;0;29;3;48050;3;16;9;2;7;1;7;4;4;2;5;0;0;1;0
2119;0;34;9;27410;0;15;2;3;1;0;0;3;3;2;5;0;0;0;1
2120;0;44;4;42620;7;18;26;2;20;3;10;2;2;3;5;0;0;0;1
2121;0;33;8;161840;0;13;10;2;9;0;8;4;3;3;9;0;0;1;0
2122;1;24;2;115570;1;22;1;1;1;0;1;2;4;3;9;0;0;0;0
2123;0;24;2;20976;1;13;1;2;1;0;1;4;3;3;6;0;0;0;1
2124;1;25;1;109320;1;11;1;3;1;1;0;3;4;3;7;0;1;0;0
2125;1;26;9;68110;1;11;8;4;8;2;2;3;4;2;7;0;0;0;0
2126;0;45;12;43060;2;11;26;3;20;1;10;1;2;3;8;0;0;0;0
2127;0;54;26;48590;1;22;28;3;20;9;0;4;2;3;8;1;0;1;0
2128;0;24;20;53370;1;14;2;2;2;2;2;1;3;1;6;0;1;0;0
2129;0;46;1;23400;2;13;26;2;11;0;8;4;2;3;5;0;0;0;1
2130;0;34;13;74910;0;14;4;3;3;0;2;3;1;3;7;0;0;0;0
2131;0;51;14;105270;4;14;28;3;20;9;10;4;2;2;9;0;1;1;0
2132;0;54;4;165950;6;21;25;2;9;5;4;4;4;2;5;0;0;0;0
2133;0;34;14;88340;4;13;15;1;11;5;10;3;2;4;5;0;1;1;0
2134;0;28;2;55770;0;19;5;3;4;0;2;4;3;2;9;0;1;0;0
2135;0;44;3;47070;1;17;26;4;20;9;10;3;1;2;6;0;0;1;0
2136;0;34;1;24000;4;18;14;3;10;1;8;3;2;4;6;0;1;0;1
2137;0;35;9;98240;0;19;4;2;3;2;2;3;3;3;9;0;0;0;1
2138;0;42;23;64470;6;13;18;3;1;0;0;2;2;3;8;0;0;0;1
2139;0;43;7;177790;3;18;23;3;20;9;10;4;4;4;5;0;0;0;0
2140;0;36;2;27250;8;21;18;4;16;5;10;3;2;3;9;0;0;0;0
2141;0;44;21;62720;1;19;10;3;10;0;5;1;4;3;5;0;0;0;1
2142;1;28;2;21270;1;14;2;3;2;2;2;4;4;3;8;0;1;0;1
2143;0;51;21;177790;0;17;8;3;7;7;7;2;3;3;5;0;1;0;0
2144;0;30;2;20976;7;11;10;2;8;1;7;3;3;3;8;1;0;0;0
2145;1;29;26;28860;3;13;10;4;7;7;7;2;3;3;7;0;0;1;0
2146;0;28;1;20976;2;15;5;5;3;1;2;4;1;2;5;0;0;0;0
2147;0;25;18;36220;1;22;2;1;2;2;1;4;2;2;6;0;0;0;0
2148;1;32;10;42330;1;11;10;5;10;0;8;3;4;4;5;0;0;0;1
2149;0;45;19;36810;3;17;22;2;1;0;0;3;2;3;5;0;1;0;0
2150;1;39;26;54600;6;13;21;3;19;9;2;3;2;3;7;0;0;1;0
2151;0;54;26;21870;1;18;2;1;2;2;2;1;3;3;5;0;0;1;0
2152;0;32;5;96020;1;13;10;3;10;1;1;4;3;3;5;0;0;0;1
2153;0;39;18;28360;0;20;6;3;5;0;3;3;1;3;6;0;0;0;0
2154;0;30;9;40890;0;18;10;2;9;6;7;1;4;3;5;0;0;0;1
2155;0;36;1;166270;3;12;10;5;7;1;7;4;3;3;5;0;0;0;1
2156;0;46;4;26190;6;12;10;3;7;5;7;4;1;4;6;0;0;0;0
2157;0;28;1;56790;0;13;10;2;9;7;5;3;4;3;6;1;0;0;1
2158;0;50;20;154020;4;21;25;3;3;1;2;4;1;3;9;0;0;0;1
2159;0;40;8;59850;2;13;9;1;5;1;0;4;2;3;8;0;0;0;0
2160;0;52;3;25790;8;19;10;1;8;7;7;2;2;2;8;0;0;0;0
2161;0;30;6;30410;1;11;9;2;9;0;8;2;1;3;8;0;0;0;1
2162;0;39;26;34470;0;14;9;5;8;1;7;1;3;3;5;0;0;0;0
2163;0;31;1;177790;1;12;10;1;10;9;6;4;3;2;8;1;0;1;0
2164;0;41;6;27730;1;11;19;3;19;9;9;3;2;3;6;1;0;0;0
2165;0;31;3;71040;1;14;3;3;3;2;2;4;2;4;7;0;1;0;0
2166;0;44;5;63220;4;11;10;2;3;1;2;1;1;4;5;0;0;0;1
2167;0;42;4;20976;0;12;21;3;20;2;10;3;3;2;8;1;0;0;1
2168;0;54;11;83810;4;15;23;3;19;9;10;4;3;3;5;0;0;0;1
2169;0;54;3;26910;6;16;28;5;7;7;7;4;2;3;6;0;0;0;0
2170;0;40;1;42860;8;15;6;5;4;0;0;3;3;3;6;1;0;1;0
2171;0;34;3;26590;0;22;10;2;9;1;6;4;4;2;6;0;0;1;0
2172;0;40;4;94340;1;13;9;3;9;8;8;3;4;3;5;0;0;0;0
2173;0;41;1;55610;0;11;10;2;9;1;7;3;1;3;6;0;1;1;0
2174;0;35;1;66460;1;13;9;2;9;1;1;3;3;3;8;0;1;0;0
2175;0;51;18;77250;1;13;28;2;20;0;10;3;2;3;8;0;0;1;0
2176;0;38;2;107250;3;18;11;5;7;1;7;2;1;3;5;0;0;1;0
2177;0;34;4;88470;1;16;10;3;10;9;6;3;1;4;6;0;0;0;0
2178;0;25;6;20976;3;19;7;3;3;1;2;4;4;2;5;0;0;0;1
2179;0;54;1;20976;7;13;28;3;10;5;9;3;1;2;7;0;0;0;1
2180;0;40;14;33480;3;22;7;2;4;0;3;2;2;3;5;0;0;0;1
2181;0;36;16;20976;2;11;17;2;15;6;10;1;1;2;5;0;1;0;1
2182;0;48;2;28190;1;20;11;2;10;0;8;4;4;3;6;0;0;0;0
2183;0;27;2;48510;8;18;5;2;1;0;0;3;4;3;6;0;0;0;1
2184;0;51;4;40280;3;14;28;3;5;0;3;4;2;2;6;0;0;0;0
2185;0;24;1;27200;1;22;1;2;1;0;0;4;4;4;6;1;0;0;0
2186;0;35;1;81200;0;13;10;2;9;0;0;4;4;3;5;0;0;0;1
2187;1;27;26;46470;3;17;8;3;6;0;0;4;4;3;6;0;1;0;0
2188;0;54;19;46800;6;14;24;1;19;3;8;1;3;2;7;0;0;0;0
2189;0;54;24;32210;4;15;28;2;19;9;9;4;2;3;9;0;0;0;1
2190;0;34;1;86210;1;17;5;1;5;0;0;1;3;3;5;1;0;1;0
2191;0;40;3;45770;5;11;15;3;12;9;8;2;3;3;5;0;0;1;0
2192;0;34;5;45530;4;18;10;2;8;7;7;2;3;3;6;0;0;0;1
2193;0;31;2;53960;7;17;3;2;1;0;0;3;4;4;6;0;1;0;0
2194;0;35;1;67960;0;13;5;2;4;3;2;4;3;2;7;0;1;0;1
2195;0;38;7;76250;1;15;4;2;4;0;3;4;3;3;5;0;1;1;0
2196;0;34;10;74120;1;22;14;4;14;4;10;3;4;4;6;0;0;0;0
2197;0;28;2;111590;1;12;5;2;5;0;4;3;1;3;5;0;0;0;1
2198;1;31;15;49600;1;15;10;3;10;6;7;4;3;2;9;0;0;0;1
2199;1;39;17;104750;3;11;8;3;5;1;4;1;4;4;8;0;0;0;1
2200;0;51;20;148140;2;11;14;2;4;3;2;2;2;3;6;0;1;0;1
2201;0;41;1;177790;3;12;12;2;6;3;3;4;4;2;9;0;1;1;0
2202;0;37;2;54050;7;15;8;3;6;1;3;3;3;3;9;0;0;0;1
2203;0;33;2;87930;6;17;8;2;5;1;2;2;4;4;6;0;1;0;1
2204;0;32;1;177790;0;12;4;3;3;1;2;3;2;2;9;0;0;0;1
2205;0;39;26;38750;3;15;13;3;6;0;5;3;3;3;5;1;0;0;1
2206;0;25;7;22160;2;13;6;2;3;1;2;1;3;2;6;0;0;0;1
2207;0;52;2;117130;2;14;24;2;5;0;2;4;3;2;7;0;1;0;1
2208;0;43;2;78610;1;14;20;1;20;1;8;1;3;1;8;0;0;0;0
2209;1;27;2;37080;1;16;6;2;6;4;4;4;4;3;9;0;0;0;1
2210;0;27;2;137700;1;18;8;3;8;7;7;4;3;3;8;0;0;0;0
2211;0;26;2;53040;0;20;5;2;4;1;1;1;4;3;5;0;0;0;0
2212;0;42;23;26420;0;13;21;3;20;0;9;3;1;3;5;0;0;0;1
2213;0;52;5;27590;8;18;12;5;5;0;4;3;1;1;5;0;0;0;1
2214;0;37;20;68040;4;13;8;1;3;0;2;1;3;3;6;0;0;0;0
2215;0;35;6;61420;2;15;10;2;2;2;2;3;4;3;6;0;1;0;0
2216;1;25;1;25000;4;14;7;2;3;0;2;1;4;2;7;0;0;0;1
2217;0;26;26;63890;0;22;8;2;7;0;7;3;1;3;5;0;0;0;0
2218;0;29;9;111030;1;12;10;5;10;0;9;2;1;2;5;0;0;0;0
2219;0;49;6;23420;3;18;20;2;4;1;3;1;1;3;6;0;1;0;0
2220;1;29;3;68110;0;15;9;2;8;7;7;3;4;3;7;0;1;0;0
2221;0;54;1;22970;6;18;28;2;20;9;7;4;4;2;5;0;0;0;0
2222;0;54;22;24500;3;12;28;2;9;1;5;4;1;3;9;0;0;0;1
2223;0;54;7;50930;2;16;28;3;7;0;0;2;4;4;6;0;0;1;0
2224;0;36;1;53090;3;13;15;5;5;0;1;1;2;3;8;0;0;0;0
2225;0;31;4;30570;1;19;1;3;1;0;0;2;3;3;6;0;1;0;0
2226;0;30;3;51210;7;13;8;4;3;0;2;4;1;3;6;0;0;1;0
2227;0;31;1;168560;3;12;9;3;3;1;0;1;2;3;6;0;0;0;0
2228;0;34;2;26860;5;11;10;3;4;1;3;4;1;3;6;0;1;1;0
2229;1;31;20;61800;1;14;1;2;1;0;0;1;2;4;7;0;0;0;0
2230;0;27;11;66320;0;16;6;3;5;1;4;2;1;4;6;0;0;0;1
2231;0;36;1;35050;1;12;10;2;10;1;8;1;4;2;5;0;0;0;0
2232;0;36;24;63970;4;14;11;3;3;0;2;3;1;2;6;0;0;0;1
2233;0;47;23;62740;7;14;17;1;6;1;2;1;4;2;6;0;0;0;1
2234;0;25;16;177790;3;19;6;3;3;2;2;1;1;3;5;0;0;0;1
2235;0;37;8;75870;0;22;7;5;6;1;3;3;3;1;6;1;0;0;0
2236;0;54;10;42580;2;16;5;2;3;1;0;1;1;4;5;0;0;0;1
2237;0;47;3;43640;3;11;26;3;20;5;6;1;3;4;5;0;0;0;1
2238;0;24;5;43350;1;15;5;5;5;0;3;4;3;3;8;0;0;0;1
2239;0;32;4;53260;4;14;7;2;4;0;3;4;4;2;6;0;0;0;1
2240;0;34;9;32800;5;13;7;3;5;0;2;4;2;2;5;0;0;0;1
2241;0;41;26;54850;2;17;7;2;4;0;3;2;3;2;9;0;0;0;1
2242;0;40;3;43420;3;11;11;5;8;0;7;3;3;4;5;1;0;1;0
2243;1;31;16;27820;1;19;13;5;13;9;9;1;4;3;5;0;0;1;0
2244;0;46;18;59800;4;11;28;2;7;4;3;1;4;4;5;0;0;1;0
2245;0;39;2;43810;2;15;11;1;1;0;0;1;1;4;8;1;0;0;0
2246;0;31;2;25720;1;13;10;3;10;4;7;3;2;3;5;0;1;0;0
2247;0;45;10;38330;2;14;24;1;7;0;7;2;1;3;9;0;0;1;0
2248;0;31;16;42440;8;13;8;3;3;0;2;4;2;3;5;0;0;0;0
2249;1;31;7;65000;6;22;7;5;2;2;2;2;4;1;9;0;1;0;1
2250;0;45;1;177790;4;12;10;5;3;1;2;2;4;4;9;0;0;0;1
2251;0;48;24;20976;4;12;15;3;2;2;2;3;1;3;6;0;0;1;0
2252;0;34;7;26940;1;16;2;3;2;2;2;1;3;3;6;0;0;0;1
2253;0;40;25;31490;2;15;16;1;9;4;8;4;2;3;6;1;0;1;0
2254;0;28;1;176390;0;13;6;1;5;1;3;4;1;3;5;0;0;0;0
2255;0;44;5;23190;3;18;7;4;5;0;3;3;3;3;5;1;0;0;0
2256;0;53;2;116910;4;20;28;2;9;8;8;4;2;2;5;0;0;0;0
2257;0;49;7;53240;2;19;20;2;3;1;2;1;3;2;5;0;0;0;1
2258;0;40;2;167520;2;18;8;3;3;1;2;3;3;4;5;0;0;1;0
2259;0;44;5;52280;1;13;6;2;5;1;3;4;2;2;5;0;0;0;0
2260;0;33;10;27000;0;14;5;2;4;0;3;4;1;3;6;0;1;0;1
2261;0;34;10;177790;3;15;15;5;13;3;10;4;1;3;5;0;0;0;0
2262;0;30;1;25060;8;22;4;3;2;2;2;4;3;2;5;0;0;0;1
2263;0;42;8;60620;1;22;12;2;12;5;8;1;4;3;6;0;1;0;0
2264;0;44;5;43820;7;16;11;2;1;0;0;1;3;2;6;0;1;0;1
2265;0;30;8;21430;1;17;1;2;1;0;0;3;3;2;5;1;0;1;0
2266;0;54;2;61620;0;14;13;5;12;2;8;2;3;2;6;0;0;0;1
2267;0;49;7;50940;3;15;28;5;8;0;7;3;2;3;5;0;0;1;0
2268;0;34;2;68770;7;20;16;3;14;6;9;2;1;2;5;0;1;1;0
2269;0;28;2;22740;3;20;5;5;3;1;2;1;3;4;5;0;1;0;1
2270;0;29;26;44340;5;17;7;1;5;0;0;1;2;1;6;0;1;0;0
2271;0;34;7;62880;0;15;16;2;15;9;10;1;2;4;7;0;0;0;0
2272;0;35;7;25530;1;14;1;4;1;0;0;4;3;3;5;0;0;0;1
2273;0;24;3;76540;2;17;4;3;1;0;0;2;1;2;7;0;1;0;0
2274;0;24;10;51600;1;17;1;3;1;0;0;4;2;3;6;1;0;0;1
2275;0;44;5;171590;5;22;16;1;2;2;2;2;3;2;8;0;1;0;0
2276;0;29;10;128080;1;13;10;5;10;0;4;3;3;3;5;0;0;1;0
2277;0;30;1;102210;0;19;6;2;5;1;3;3;3;4;5;0;0;1;0
2278;0;54;20;47790;0;14;4;5;3;1;2;4;3;3;9;0;0;0;1
2279;0;33;7;37370;8;22;8;2;5;0;2;1;2;3;6;0;0;0;1
2280;0;47;8;23660;3;17;11;5;5;1;2;3;3;2;9;0;0;0;1
2281;0;28;1;20976;7;12;8;3;1;0;0;3;1;2;6;0;1;0;0
2282;0;28;8;163070;1;16;1;3;1;0;0;1;3;1;5;0;0;1;0
2283;0;28;9;59330;0;11;5;3;4;1;3;3;1;3;5;0;1;0;0
2284;0;49;5;34240;4;11;10;3;3;1;2;3;1;3;5;0;0;0;1
2285;0;29;8;40370;0;14;4;2;3;0;2;4;2;3;5;0;1;0;1
2286;0;28;5;25590;1;11;8;3;8;1;7;3;2;2;5;0;0;0;1
2287;1;33;15;62010;2;15;14;2;1;0;0;4;3;3;7;0;0;0;0
2288;0;32;7;44030;2;20;10;3;5;0;0;3;4;4;6;0;0;0;0
2289;0;54;10;37610;3;12;26;3;14;1;10;2;4;3;5;0;1;1;0
2290;0;29;5;109340;6;17;11;2;9;0;7;1;1;1;5;0;0;0;0
2291;0;44;26;107610;3;11;24;5;20;9;10;4;1;4;6;0;0;0;1
2292;0;39;6;51750;4;17;9;2;2;2;2;2;2;3;6;0;0;0;0
2293;0;46;4;138260;8;11;23;1;13;5;1;3;2;4;6;0;0;0;1
2294;0;35;23;63340;1;14;11;2;11;3;3;4;2;1;5;0;0;0;0
2295;0;24;2;49360;0;19;5;2;4;1;2;1;3;3;6;0;0;0;0
2296;0;40;2;47750;3;15;15;3;5;1;0;4;1;1;6;0;0;0;0
2297;0;34;2;28180;1;13;10;2;10;8;6;4;3;3;9;0;0;0;1
2298;0;31;26;25150;1;14;7;3;7;7;7;4;3;1;5;0;1;0;0
2299;0;50;6;23420;1;12;28;2;20;9;9;3;4;3;8;0;1;0;0
2300;1;34;25;41940;0;17;12;3;11;5;7;2;3;3;9;0;0;0;1
2301;0;42;1;106850;4;11;4;2;1;0;0;3;2;3;5;0;0;0;1
2302;0;37;2;20976;1;12;10;1;10;3;7;1;4;3;6;0;0;0;1
2303;0;29;1;23140;3;13;9;5;7;0;7;3;1;3;5;0;0;0;1
2304;0;33;1;42560;1;13;5;1;5;0;2;4;2;3;6;0;0;0;0
2305;0;45;3;35800;4;20;8;1;5;0;3;4;4;3;5;0;0;0;1
2306;0;42;1;31620;2;17;24;1;20;9;9;4;4;1;6;0;1;0;1
2307;0;40;10;65240;0;13;9;2;8;7;1;1;1;4;5;0;0;0;1
2308;0;33;9;28990;1;17;15;3;15;5;7;2;3;3;9;0;0;0;1
2309;1;40;5;52310;1;12;21;4;20;7;7;3;4;3;7;0;0;0;0
2310;0;24;10;23560;0;13;2;5;1;0;0;3;1;3;5;0;0;1;0
2311;1;40;7;28000;3;12;8;1;2;2;2;4;4;3;7;1;0;1;0
2312;0;45;4;118360;1;22;10;2;10;7;7;1;2;3;5;0;0;1;0
2313;0;35;10;109030;0;11;6;3;5;4;2;2;3;3;6;0;0;0;1
2314;0;32;22;29730;3;22;12;1;7;2;5;4;2;3;6;0;0;0;1
2315;1;36;9;142750;3;18;7;5;3;1;2;3;4;2;7;0;0;0;0
2316;0;48;12;55620;8;13;18;2;8;7;7;3;3;3;6;0;0;1;0
